16,0,7,3.716553658246994,0.2167596071958542,4.470348358154297e-08
16,0,7,3.7025156915187836,0.2087704986333847,4.470348358154297e-08
16,0,7,3.7304722666740417,0.20978090167045593,2.9802322387695312e-08
16,0,7,3.713687852025032,0.21446272730827332,8.940696716308594e-08
16,0,7,3.7053080201148987,0.20277729630470276,4.470348358154297e-08
16,0,7,3.715441808104515,0.21113620698451996,7.450580596923828e-08
16,0,7,3.7059828341007233,0.21949507296085358,5.960464477539063e-08
16,0,7,3.7095244973897934,0.21006686985492706,1.341104507446289e-07
16,0,7,3.7271340787410736,0.2137175053358078,2.9802322387695312e-08
16,0,7,3.7238356471061707,0.21456848084926605,1.4901161193847656e-07
16,0,7,3.7183724343776703,0.2167508751153946,4.470348358154297e-08
16,0,7,3.7044257670640945,0.21233229339122772,1.341104507446289e-07
16,0,7,3.7111348509788513,0.20873524248600006,2.9802322387695312e-08
16,0,7,3.7034375220537186,0.21384692192077637,7.450580596923828e-08
16,0,7,3.7194779217243195,0.2106536626815796,1.043081283569336e-07
16,0,7,3.7336773425340652,0.22115837037563324,1.043081283569336e-07
16,0,7,3.7223951369524,0.22173170745372772,8.940696716308594e-08
16,0,7,3.7190609127283096,0.21538060903549194,8.940696716308594e-08
16,0,14,3.782595306634903,0.27603113651275635,8.940696716308594e-08
15,0,9,3.776159778237343,0.24993783235549927,5.960464477539063e-08
16,0,8,3.765541046857834,0.27519820630550385,5.960464477539063e-08
16,0,13,3.754423350095749,0.2541561722755432,8.940696716308594e-08
16,0,13,3.7416017651557922,0.2550331652164459,5.960464477539063e-08
16,0,7,3.7499959617853165,0.24129332602024078,8.940696716308594e-08
16,0,8,3.7539384961128235,0.24782702326774597,1.043081283569336e-07
16,0,13,3.7495739609003067,0.25146403908729553,7.450580596923828e-08
16,0,10,3.7480787187814713,0.24239467084407806,5.960464477539063e-08
15,0,13,3.741866946220398,0.24401098489761353,8.940696716308594e-08
16,0,9,3.7417202442884445,0.2610456943511963,8.940696716308594e-08
16,0,16,3.7457101196050644,0.24699360132217407,5.960464477539063e-08
